SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Mon Nov 30 15:52:00 GMT 2015
User: lew507
Dark Spectrum Present: Yes
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: JAZA1505
Integration Time (usec): 800000 (JAZA1505)
Spectra Averaged: 3 (JAZA1505)
Boxcar Smoothing: 0 (JAZA1505)
Correct for Electrical Dark: No (JAZA1505)
Strobe/Lamp Enabled: No (JAZA1505)
Correct for Detector Non-linearity: No (JAZA1505)
Correct for Stray Light: No (JAZA1505)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
339.60	11.97
339.98	11.97
340.36	11.97
340.74	-102.49
341.12	-114.46
341.50	-71.82
341.88	-0.75
342.26	-50.12
342.64	-80.80
343.02	-12.72
343.40	3.74
343.78	-35.91
344.17	31.42
344.55	7.48
344.93	14.21
345.31	24.69
345.69	-147.38
346.07	-11.97
346.45	-8.23
346.83	-48.63
347.21	-88.28
347.59	-0.75
347.97	-62.84
348.35	-62.84
348.73	-0.75
349.11	28.43
349.49	22.44
349.87	-17.21
350.25	-19.45
350.63	-38.90
351.01	-29.92
351.39	-37.41
351.77	-55.36
352.15	-32.92
352.53	-17.21
352.91	53.86
353.29	32.17
353.67	-14.96
354.05	13.47
354.43	-50.87
354.81	17.95
355.19	104.74
355.57	28.43
355.95	-45.64
356.33	64.34
356.71	-35.16
357.09	-80.80
357.47	146.63
357.84	-102.49
358.22	-56.86
358.60	-115.21
358.98	23.94
359.36	-1.50
359.74	40.40
360.12	9.73
360.50	17.95
360.88	26.93
361.26	17.21
361.64	-56.11
362.02	-59.10
362.39	-8.98
362.77	39.65
363.15	-86.03
363.53	-40.40
363.91	-34.41
364.29	-57.60
364.67	-53.12
365.05	-100.25
365.42	38.15
365.80	31.42
366.18	93.51
366.56	36.66
366.94	-102.49
367.32	151.87
367.70	19.45
368.07	38.15
368.45	-6.73
368.83	17.21
369.21	-40.40
369.59	-35.91
369.97	71.07
370.34	47.13
370.72	-98.00
371.10	47.13
371.48	32.92
371.86	-37.41
372.23	12.72
372.61	1.50
372.99	71.82
373.37	213.96
373.75	2.99
374.12	20.95
374.50	-29.92
374.88	-83.04
375.26	101.00
375.64	61.35
376.01	-14.21
376.39	92.02
376.77	-9.73
377.15	-32.92
377.52	32.92
377.90	102.49
378.28	-62.84
378.66	14.96
379.03	-3.74
379.41	-35.16
379.79	-0.75
380.17	-66.58
380.54	-20.95
380.92	-22.44
381.30	-56.11
381.67	5.98
382.05	-47.13
382.43	-109.97
382.81	77.06
383.18	5.24
383.56	8.23
383.94	-1.50
384.31	-59.10
384.69	32.92
385.07	49.38
385.44	62.09
385.82	43.39
386.20	59.10
386.57	35.16
386.95	68.08
387.33	4.49
387.70	47.88
388.08	70.32
388.46	103.24
388.83	50.12
389.21	256.60
389.59	113.71
389.96	139.90
390.34	143.64
390.72	206.48
391.09	149.62
391.47	176.56
391.84	196.75
392.22	285.03
392.60	178.05
392.97	231.17
393.35	317.20
393.73	264.09
394.10	421.19
394.48	415.20
394.85	368.07
395.23	533.41
395.61	618.69
395.98	671.81
396.36	703.23
396.73	669.56
397.11	784.77
397.48	911.95
397.86	971.80
398.24	1026.42
398.61	1217.93
398.99	1179.78
399.36	1408.70
399.74	1517.93
400.11	1689.25
