SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Thu Jul 18 15:37:46 BST 2013
User: WadeLab
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: JAZA1505
Integration Time (usec): 35000 (JAZA1505)
Spectra Averaged: 20 (JAZA1505)
Boxcar Smoothing: 0 (JAZA1505)
Correct for Electrical Dark: No (JAZA1505)
Strobe/Lamp Enabled: No (JAZA1505)
Correct for Detector Non-linearity: No (JAZA1505)
Correct for Stray Light: No (JAZA1505)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
339.60	586.56
339.98	586.56
340.36	586.56
340.74	568.94
341.12	604.52
341.50	617.64
341.88	620.11
342.26	626.17
342.64	626.85
343.02	619.10
343.40	640.09
343.78	633.58
344.17	647.16
344.55	636.16
344.93	639.98
345.31	637.51
345.69	652.32
346.07	627.97
346.45	634.59
346.83	634.48
347.21	634.03
347.59	635.49
347.97	621.68
348.35	632.91
348.73	636.39
349.11	642.67
349.49	631.78
349.87	639.64
350.25	635.60
350.63	622.69
351.01	635.38
351.39	629.99
351.77	627.07
352.15	617.98
352.53	624.38
352.91	628.08
353.29	625.39
353.67	625.16
354.05	626.96
354.43	632.01
354.81	612.03
355.19	617.31
355.57	623.26
355.95	621.68
356.33	628.98
356.71	633.92
357.09	634.59
357.47	632.23
357.84	622.02
358.22	627.74
358.60	616.19
358.98	624.83
359.36	614.62
359.74	626.06
360.12	634.37
360.50	609.12
360.88	621.01
361.26	610.24
361.64	620.11
362.02	615.40
362.39	610.46
362.77	630.55
363.15	615.40
363.53	612.60
363.91	610.24
364.29	620.34
364.67	613.27
365.05	625.50
365.42	610.58
365.80	629.32
366.18	618.65
366.56	623.70
366.94	612.60
367.32	623.37
367.70	629.09
368.07	620.79
368.45	616.07
368.83	626.29
369.21	618.77
369.59	613.27
369.97	628.08
370.34	619.55
370.72	622.69
371.10	621.57
371.48	628.08
371.86	625.28
372.23	633.80
372.61	626.29
372.99	608.89
373.37	644.46
373.75	622.92
374.12	622.81
374.50	639.98
374.88	620.34
375.26	623.82
375.64	639.75
376.01	613.72
376.39	632.57
376.77	628.53
377.15	623.82
377.52	625.05
377.90	622.02
378.28	608.44
378.66	617.76
379.03	619.66
379.41	615.96
379.79	626.85
380.17	604.74
380.54	624.83
380.92	605.19
381.30	618.54
381.67	626.29
382.05	627.74
382.43	617.64
382.81	628.98
383.18	616.75
383.56	631.90
383.94	608.11
384.31	628.08
384.69	618.88
385.07	626.17
385.44	628.75
385.82	632.12
386.20	634.93
386.57	625.61
386.95	628.42
387.33	617.64
387.70	639.86
388.08	623.59
388.46	608.89
388.83	632.01
389.21	632.35
389.59	618.77
389.96	617.08
390.34	621.57
390.72	640.54
391.09	631.11
391.47	615.63
391.84	613.16
392.22	642.33
392.60	628.75
392.97	609.23
393.35	629.09
393.73	642.67
394.10	630.89
394.48	626.73
394.85	620.79
395.23	624.04
395.61	620.23
395.98	629.20
396.36	640.65
396.73	614.84
397.11	634.81
397.48	628.31
397.86	627.97
398.24	627.30
398.61	629.88
398.99	621.46
399.36	639.75
399.74	616.30
400.11	619.78
400.49	615.40
400.86	629.99
401.24	636.50
401.61	625.28
401.99	632.57
402.36	632.46
402.74	616.41
403.11	610.35
403.49	629.65
403.86	627.63
404.24	631.11
404.61	631.56
404.99	636.27
405.36	624.71
405.74	643.90
406.11	640.54
406.49	634.14
406.86	641.55
407.24	618.77
407.61	621.46
407.99	634.37
408.36	637.84
408.74	627.18
409.11	634.93
409.49	632.46
409.86	639.75
410.24	638.74
410.61	629.09
410.98	644.91
411.36	640.09
411.73	643.79
412.11	653.22
412.48	624.04
412.86	640.65
413.23	641.77
413.60	640.31
