SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Thu Jul 18 15:34:54 BST 2013
User: WadeLab
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: JAZA1505
Integration Time (usec): 35000 (JAZA1505)
Spectra Averaged: 20 (JAZA1505)
Boxcar Smoothing: 0 (JAZA1505)
Correct for Electrical Dark: No (JAZA1505)
Strobe/Lamp Enabled: No (JAZA1505)
Correct for Detector Non-linearity: No (JAZA1505)
Correct for Stray Light: No (JAZA1505)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
339.60	582.41
339.98	582.41
340.36	582.41
340.74	592.28
341.12	596.66
341.50	615.74
341.88	613.27
342.26	631.56
342.64	624.27
343.02	622.81
343.40	631.11
343.78	633.24
344.17	651.53
344.55	654.23
344.93	644.35
345.31	655.80
345.69	646.15
346.07	651.87
346.45	639.98
346.83	622.25
347.21	637.96
347.59	651.20
347.97	626.73
348.35	628.31
348.73	627.07
349.11	647.27
349.49	638.85
349.87	628.87
350.25	645.03
350.63	636.50
351.01	623.03
351.39	647.38
351.77	629.99
352.15	622.81
352.53	621.68
352.91	616.86
353.29	636.72
353.67	639.53
354.05	633.92
354.43	639.08
354.81	633.13
355.19	625.16
355.57	616.86
355.95	634.70
356.33	623.70
356.71	617.98
357.09	633.58
357.47	634.14
357.84	603.73
358.22	616.07
358.60	619.55
358.98	624.27
359.36	622.58
359.74	620.34
360.12	618.32
360.50	631.67
360.88	615.06
361.26	625.84
361.64	622.81
362.02	627.74
362.39	622.47
362.77	634.81
363.15	628.08
363.53	628.75
363.91	619.55
364.29	635.26
364.67	627.07
365.05	622.92
365.42	625.16
365.80	616.63
366.18	616.19
366.56	626.85
366.94	629.54
367.32	617.31
367.70	635.82
368.07	605.30
368.45	601.15
368.83	624.60
369.21	624.94
369.59	618.65
369.97	634.03
370.34	636.16
370.72	628.53
371.10	628.75
371.48	638.29
371.86	625.05
372.23	627.74
372.61	606.76
372.99	611.59
373.37	633.02
373.75	627.63
374.12	615.18
374.50	623.70
374.88	626.85
375.26	614.39
375.64	619.33
376.01	616.63
376.39	601.71
376.77	619.55
377.15	622.25
377.52	614.73
377.90	625.50
378.28	631.67
378.66	639.42
379.03	610.35
379.41	630.44
379.79	639.19
380.17	625.95
380.54	629.43
380.92	619.89
381.30	627.86
381.67	621.01
382.05	638.07
382.43	620.11
382.81	633.92
383.18	629.32
383.56	633.36
383.94	633.24
384.31	625.50
384.69	622.13
385.07	620.67
385.44	610.46
385.82	619.55
386.20	627.74
386.57	625.84
386.95	622.69
387.33	617.98
387.70	629.99
388.08	643.23
388.46	626.51
388.83	629.43
389.21	637.62
389.59	629.43
389.96	637.96
390.34	613.04
390.72	634.37
391.09	633.80
391.47	620.90
391.84	621.24
392.22	623.03
392.60	628.19
392.97	637.96
393.35	631.90
393.73	631.11
394.10	628.98
394.48	612.93
394.85	626.51
395.23	630.33
395.61	618.32
395.98	627.74
396.36	621.12
396.73	618.21
397.11	636.16
397.48	623.59
397.86	633.80
398.24	623.26
398.61	623.03
398.99	615.06
399.36	630.33
399.74	632.23
400.11	632.23
400.49	619.78
400.86	615.29
401.24	616.19
401.61	608.78
401.99	626.29
402.36	632.91
402.74	622.92
403.11	627.41
403.49	628.19
403.86	636.50
404.24	625.39
404.61	636.05
404.99	629.88
405.36	624.94
405.74	623.70
406.11	620.79
406.49	641.32
406.86	639.53
407.24	621.24
407.61	638.18
407.99	635.49
408.36	630.21
408.74	625.61
409.11	635.38
409.49	634.93
409.86	629.54
410.24	620.34
410.61	634.59
410.98	639.30
411.36	632.35
411.73	636.05
412.11	633.36
412.48	629.32
412.86	626.73
413.23	633.36
413.60	631.56
413.98	635.15
414.35	637.17
414.73	630.44
415.10	632.01
415.47	620.00
415.85	627.63
416.22	612.03
416.60	616.97
416.97	619.33
417.34	643.45
417.72	627.52
418.09	627.30
418.46	646.60
418.84	623.48
419.21	639.19
419.58	637.84
419.96	631.11
420.33	634.14
420.70	628.98
421.08	637.06
421.45	623.70
421.82	627.86
422.20	635.82
422.57	646.71
422.94	630.89
423.32	639.30
423.69	624.27
424.06	634.81
424.44	634.14
424.81	623.37
425.18	642.44
425.56	625.28
425.93	626.85
426.30	628.98
426.67	635.60
427.05	628.31
427.42	622.58
427.79	651.09
428.17	643.57
428.54	617.76
428.91	608.67
429.28	618.99
429.66	620.79
430.03	630.55
430.40	629.54
430.77	621.46
431.15	636.16
431.52	648.28
431.89	616.41
432.26	634.25
432.63	647.38
433.01	630.89
433.38	631.56
433.75	642.89
434.12	636.16
434.50	635.38
434.87	628.64
435.24	632.57
435.61	640.65
435.98	648.62
436.36	658.94
436.73	652.99
437.10	654.79
437.47	640.43
437.84	631.56
438.21	640.76
438.59	635.49
438.96	644.58
439.33	643.01
439.70	645.47
440.07	642.00
440.44	654.68
440.81	632.12
441.19	631.45
441.56	639.98
441.93	641.32
442.30	643.45
442.67	647.16
443.04	659.39
443.41	657.37
443.78	646.37
444.16	662.64
444.53	661.07
444.90	656.70
445.27	644.13
445.64	651.76
446.01	638.41
446.38	654.56
446.75	646.26
447.12	658.38
447.49	668.03
447.86	654.68
448.24	648.17
448.61	665.56
448.98	648.62
449.35	643.01
449.72	654.34
450.09	657.26
450.46	665.90
450.83	653.55
451.20	659.73
451.57	649.85
451.94	662.76
452.31	670.84
452.68	661.86
453.05	673.30
453.42	657.82
453.79	660.62
454.16	660.85
454.53	655.57
454.90	674.09
455.27	667.69
455.64	666.68
456.01	659.50
456.38	654.45
456.75	665.56
457.12	682.62
457.49	668.70
457.86	693.28
458.23	666.46
458.60	680.94
458.97	688.23
459.34	699.45
459.71	675.44
460.08	682.39
460.45	686.77
460.82	692.61
461.18	698.89
461.55	689.13
461.92	708.54
462.29	685.31
462.66	698.33
463.03	700.46
463.40	699.79
463.77	708.54
464.14	706.75
464.51	705.40
464.88	720.77
465.25	734.24
465.61	727.84
465.98	742.43
466.35	733.00
466.72	746.25
467.09	753.43
467.46	750.40
467.83	738.73
468.20	758.81
468.56	749.50
468.93	741.65
469.30	758.48
469.67	777.67
470.04	770.37
470.41	791.81
470.77	794.84
471.14	785.07
471.51	798.99
471.88	795.06
472.25	809.76
472.62	803.81
472.98	797.53
473.35	820.53
473.72	836.81
474.09	826.03
474.46	842.87
474.82	828.50
475.19	831.87
475.56	838.38
475.93	831.19
476.29	843.43
476.66	836.81
477.03	869.69
477.40	848.93
477.77	845.78
478.13	857.79
478.50	862.62
478.87	850.05
479.24	838.71
479.60	859.25
479.97	851.06
480.34	847.02
480.71	846.57
481.07	855.55
481.44	873.73
481.81	883.38
482.17	856.78
482.54	834.56
482.91	863.51
483.28	846.91
483.64	851.17
484.01	848.25
484.38	848.03
484.74	839.84
485.11	846.57
485.48	836.81
485.84	830.86
486.21	837.70
486.58	813.24
486.94	824.91
487.31	829.06
487.68	815.15
488.04	836.36
488.41	815.71
488.78	809.76
489.14	804.04
489.51	822.67
489.87	801.34
490.24	789.67
490.61	807.18
490.97	794.28
491.34	800.67
491.71	798.65
492.07	793.27
492.44	778.23
492.80	787.32
493.17	783.84
493.54	783.39
493.90	786.98
494.27	758.25
494.63	766.00
495.00	773.40
495.37	747.82
495.73	747.70
496.10	752.87
496.46	731.77
496.83	733.57
497.19	729.41
497.56	733.45
497.92	730.20
