SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Apr 22 11:43:10 BST 2016
User: lew507
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: JAZA1505
Integration Time (usec): 200000 (JAZA1505)
Spectra Averaged: 3 (JAZA1505)
Boxcar Smoothing: 0 (JAZA1505)
Correct for Electrical Dark: No (JAZA1505)
Strobe/Lamp Enabled: No (JAZA1505)
Correct for Detector Non-linearity: No (JAZA1505)
Correct for Stray Light: No (JAZA1505)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
339.60	-136.91
339.98	-136.91
340.36	-136.91
340.74	-92.77
341.12	-121.94
341.50	-60.60
341.88	-98.00
342.26	-140.65
342.64	-133.16
343.02	-85.29
343.40	-149.62
343.78	-75.56
344.17	-65.83
344.55	-77.80
344.93	-107.73
345.31	-37.41
345.69	-92.77
346.07	-139.90
346.45	-14.21
346.83	-129.42
347.21	-89.77
347.59	-83.04
347.97	-109.22
348.35	-95.76
348.73	-10.47
349.11	-127.18
349.49	-90.52
349.87	-57.60
350.25	-47.88
350.63	-125.68
351.01	-164.59
351.39	-78.55
351.77	-83.04
352.15	-130.17
352.53	-18.70
352.91	-85.29
353.29	-41.89
353.67	-74.81
354.05	-50.87
354.43	-97.26
354.81	-32.17
355.19	-68.83
355.57	-66.58
355.95	-65.09
356.33	-92.77
356.71	-124.94
357.09	-45.64
357.47	-43.39
357.84	-107.73
358.22	-72.57
358.60	-142.89
358.98	-71.82
359.36	-61.35
359.74	-84.54
360.12	-127.93
360.50	-56.11
360.88	-74.81
361.26	-59.85
361.64	-105.48
362.02	-66.58
362.39	-56.86
362.77	-17.95
363.15	-55.36
363.53	-52.37
363.91	-51.62
364.29	-142.89
364.67	-121.19
365.05	-95.76
365.42	-137.65
365.80	-130.92
366.18	-124.19
366.56	-74.81
366.94	-59.10
367.32	-23.19
367.70	-74.81
368.07	-89.03
368.45	-77.80
368.83	-104.74
369.21	-88.28
369.59	-124.19
369.97	-52.37
370.34	-112.22
370.72	-133.16
371.10	-90.52
371.48	-92.77
371.86	-96.51
372.23	-26.93
372.61	-35.16
372.99	-83.79
373.37	-55.36
373.75	-125.68
374.12	-122.69
374.50	-82.29
374.88	-50.12
375.26	-17.95
375.64	-59.85
376.01	-90.52
376.39	-78.55
376.77	-79.30
377.15	-82.29
377.52	-103.24
377.90	-85.29
378.28	-86.03
378.66	-70.32
379.03	-119.70
379.41	-128.68
379.79	-98.75
380.17	-128.68
380.54	-86.03
380.92	-121.94
381.30	-19.45
